numero;cidade;bairro;endereco;tipo;area;quartos;preco;avaliacao;desconto;economia;modalidade;aceita_financiamento;aceita_fgts;link;edital;matricula;descricao
8555536424899;Araucária;Capela Velha;TRAVESSA GREEN VILLAGE, N. 40, Apto 304, BL 02 2 ANDAR VG 34;Apartamento;50.28;2;114838.57;190000.0;39.56;75161.43;Licitação Aberta;False;False;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555536424899;https://venda-imoveis.caixa.gov.br/editais/EA00240326CPVERE.PDF;https://venda-imoveis.caixa.gov.br/editais/matricula/PR/8555536424899.pdf;Apartamento, 59.10 de área total, 50.28 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.
8555532121042;Araucária;Campina Da Barra;RUA BORTOLO BASSO, N. 123, Apto 46, VG 34;Apartamento;41.7;2;132970.97;220000.0;39.56;87029.03;Licitação Aberta;False;False;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555532121042;https://venda-imoveis.caixa.gov.br/editais/EA00140326CPVERE.PDF;https://venda-imoveis.caixa.gov.br/editais/matricula/PR/8555532121042.pdf;Apartamento, 44.57 de área total, 41.70 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.
8787706974631;Araucária;Campina Da Barra;RUA JARDINEIRA, N. 156, Apto 104, BL 02A PV 01 TERREO  VG 51;Apartamento;38.4;;113025.32;187000.0;39.56;73974.68;Licitação Aberta;False;False;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706974631;https://venda-imoveis.caixa.gov.br/editais/EA00240326CPVERE.PDF;https://venda-imoveis.caixa.gov.br/editais/matricula/PR/8787706974631.pdf;Apartamento, 0.00 de área total, 38.40 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.
8787701698989;Campo Largo;Jardim Itaqui;RUA MARIA JOAQUINA VAZ, N. 721, Apto 207, BL 33 VG 836;Apartamento;40.0;2;111816.5;185000.0;39.56;73183.5;Venda Online;False;False;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701698989;;https://venda-imoveis.caixa.gov.br/editais/matricula/PR/8787701698989.pdf;Apartamento, 45.91 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.
8787701904252;Campo Largo;Jardim Itaqui;RUA MARIA JOAQUINA VAZ, N. 721, Apto 201, BL 31 PAV 02 TIPO 50 VG 769;Apartamento;43.61;2;123904.77;205000.0;39.56;81095.23;Licitação Aberta;False;False;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701904252;https://venda-imoveis.caixa.gov.br/editais/EA00140326CPVERE.PDF;https://venda-imoveis.caixa.gov.br/editais/matricula/PR/8787701904252.pdf;Apartamento, 50.04 de área total, 43.61 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.
8787702354132;Campo Largo;Jardim Itaqui;RUA MARIA JOAQUINA VAZ, N. SN, Apto 303, TIPO 06 BL 29 VG 1086 LT 02 3º PAV;Apartamento;40.0;2;129344.49;214000.0;39.56;84655.51;Licitação Aberta;False;False;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702354132;https://venda-imoveis.caixa.gov.br/editais/EA00240326CPVERE.PDF;https://venda-imoveis.caixa.gov.br/editais/matricula/PR/8787702354132.pdf;Apartamento, 45.91 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.
8787705920686;Campo Largo;Jardim Itaqui;RUA MARIA JOAQUINA VAZ, N. 721, Apto 303, BL 05 3 PAVIMENTO;Apartamento;40.0;2;113629.74;188000.0;39.56;74370.26;Venda Online;False;False;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705920686;;https://venda-imoveis.caixa.gov.br/editais/matricula/PR/8787705920686.pdf;Apartamento, 57.91 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.
8787708326874;Campo Largo;Itaboa;RUA ANGELO ZANETTI, N. SN, Apto 201, TIPO C, BLOCO 19, 1º PAVIMENTO;Apartamento;47.09;2;114596.8;189600.0;39.56;75003.2;Licitação Aberta;False;False;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708326874;https://venda-imoveis.caixa.gov.br/editais/EA00190326CPVERE.PDF;https://venda-imoveis.caixa.gov.br/editais/matricula/PR/8787708326874.pdf;Apartamento, 51.84 de área total, 47.09 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.
8787715588080;Campo Largo;Itaboa;RUA ANGELO ZANETTI, N. 795, Apto 202, BL 27;Apartamento;47.09;2;134179.8;222000.0;39.56;87820.2;Licitação Aberta;False;False;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715588080;https://venda-imoveis.caixa.gov.br/editais/EA00220326CPVERE.PDF;https://venda-imoveis.caixa.gov.br/editais/matricula/PR/8787715588080.pdf;Apartamento, 51.84 de área total, 47.09 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.
8787714595962;Campo Largo;Botiatuva;RUA MANOEL LOPES VIEIRA, N. 143, Apto 105, BL 04 ANDAR TERREO TIPO A  VG 307;Apartamento;40.31;2;112420.91;186000.0;39.56;73579.09;Licitação Aberta;False;False;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714595962;https://venda-imoveis.caixa.gov.br/editais/EA00240326CPVERE.PDF;https://venda-imoveis.caixa.gov.br/editais/matricula/PR/8787714595962.pdf;Apartamento, 0.00 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.
8787717029607;Campo Largo;Botiatuva;RUA MANOEL LOPES VIEIRA, N. 143, Apto 201, BL 10;Apartamento;40.31;2;125113.59;207000.0;39.56;81886.41;Licitação Aberta;False;False;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787717029607;https://venda-imoveis.caixa.gov.br/editais/EA00220326CPVERE.PDF;https://venda-imoveis.caixa.gov.br/editais/matricula/PR/8787717029607.pdf;Apartamento, 58.68 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.
8444433965534;Campo Largo;Bom Jesus;RODOVIA DOS EXPEDICIONARIOS, N. 1145, Apto 3026, BL 30 VG 943;Apartamento;40.0;2;111816.5;185000.0;39.56;73183.5;Venda Direta Online;False;False;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444433965534;;https://venda-imoveis.caixa.gov.br/editais/matricula/PR/8444433965534.pdf;Apartamento, 58.32 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.
8787704497623;Campo Largo;Bom Jesus;AVENIDA DOS EXPEDICIONARIOS, N. 1145, Apto 2617, BL 26;Apartamento;40.0;2;120882.7;200000.0;39.56;79117.3;Venda Online;False;False;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704497623;;https://venda-imoveis.caixa.gov.br/editais/matricula/PR/8787704497623.pdf;Apartamento, 65.96 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.
8787704512177;Campo Largo;Bom Jesus;AVENIDA DOS EXPEDICIONARIOS, N. 1145, Apto 3445, BL 34 VG 995;Apartamento;40.31;2;111272.53;184100.0;39.56;72827.47;Venda Direta Online;False;False;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704512177;;https://venda-imoveis.caixa.gov.br/editais/matricula/PR/8787704512177.pdf;Apartamento, 46.17 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.
8787704880206;Campo Largo;Bom Jesus;AVENIDA DOS EXPEDICIONARIOS, N. 4799, Apto 2224, BL 22 VG 625;Apartamento;40.31;2;112420.91;186000.0;39.56;73579.09;Venda Direta Online;False;False;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704880206;;https://venda-imoveis.caixa.gov.br/editais/matricula/PR/8787704880206.pdf;Apartamento, 58.67 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.
8787704882381;Campo Largo;Bom Jesus;RODOVIA DOS EXPEDICIONARIOS, N. 1145, Apto 941, BL 09 4ºANDAR VG 376;Apartamento;40.31;2;111272.53;184100.0;39.56;72827.47;Venda Online;False;False;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704882381;;https://venda-imoveis.caixa.gov.br/editais/matricula/PR/8787704882381.pdf;Apartamento, 46.17 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.
8787704947556;Campo Largo;Bom Jesus;AVENIDA DOS EXPEDICIONARIOS, N. 1145, Apto 1343, BL 13 VG 506;Apartamento;40.0;2;114838.57;190000.0;39.56;75161.43;Venda Direta Online;False;False;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704947556;;https://venda-imoveis.caixa.gov.br/editais/matricula/PR/8787704947556.pdf;Apartamento, 45.82 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.
8787704995690;Campo Largo;Bom Jesus;AVENIDA DOS EXPEDICIONARIOS, N. 4799, Apto 2245, BL 22 VG 679;Apartamento;40.31;2;120882.7;200000.0;39.56;79117.3;Venda Direta Online;False;False;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704995690;;https://venda-imoveis.caixa.gov.br/editais/matricula/PR/8787704995690.pdf;Apartamento, 46.18 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.
8787705182766;Campo Largo;Bom Jesus;AVENIDA DOS EXPEDICIONARIOS, N. 1145, Apto 2311, BL 23 VG 634;Apartamento;40.31;2;111212.08;184000.0;39.56;72787.92;Venda Direta Online;False;False;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705182766;;https://venda-imoveis.caixa.gov.br/editais/matricula/PR/8787705182766.pdf;Apartamento, 63.22 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.
8787705222474;Campo Largo;Bom Jesus;RODOVIA DOS EXPEDICIONARIOS, N. 1145, Apto 1748, BL 17 VAGA 533;Apartamento;40.31;2;120882.7;200000.0;39.56;79117.3;Venda Direta Online;False;False;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705222474;;https://venda-imoveis.caixa.gov.br/editais/matricula/PR/8787705222474.pdf;Apartamento, 58.67 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.
8787705231058;Campo Largo;Bom Jesus;AVENIDA DOS EXPEDICIONARIOS, N. 1145, Apto 1744, BL 17 VG 529;Apartamento;40.31;2;111212.08;184000.0;39.56;72787.92;Venda Direta Online;False;False;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705231058;;https://venda-imoveis.caixa.gov.br/editais/matricula/PR/8787705231058.pdf;Apartamento, 58.67 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.
8787705242742;Campo Largo;Bom Jesus;RODOVIA DOS EXPEDICIONARIOS, N. 1145, Apto 1316, BL 13;Apartamento;40.0;2;113025.32;187000.0;39.56;73974.68;Venda Online;False;False;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705242742;;https://venda-imoveis.caixa.gov.br/editais/matricula/PR/8787705242742.pdf;Apartamento, 67.68 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.
8787705273699;Campo Largo;Bom Jesus;AV DOS EXPEDICIONARIOS, N. 1145, Apto 3328, BL 32;Apartamento;43.61;2;114234.15;189000.0;39.56;74765.85;Venda Online;False;False;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705273699;;https://venda-imoveis.caixa.gov.br/editais/matricula/PR/8787705273699.pdf;Apartamento, 49.94 de área total, 43.61 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.
8787705391900;Campo Largo;Bom Jesus;RODOVIA DOS EXPEDICIONARIOS, N. 1145, Apto 2211, BL 22;Apartamento;40.31;2;117860.63;195000.0;39.56;77139.37;Venda Direta Online;False;False;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705391900;;https://venda-imoveis.caixa.gov.br/editais/matricula/PR/8787705391900.pdf;Apartamento, 63.23 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.
8787705475852;Campo Largo;Bom Jesus;AV DOS EXPEDICIONARIOS, N. 1145, Apto 1526, TIPO 1, BL 15;Apartamento;40.0;2;123904.77;205000.0;39.56;81095.23;Venda Direta Online;False;False;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705475852;;https://venda-imoveis.caixa.gov.br/editais/matricula/PR/8787705475852.pdf;Apartamento, 45.82 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.
8787705477146;Campo Largo;Bom Jesus;RODOVIA DOS EXPEDICIONARIOS, N. 1145, Apto 2644, BL 26, TP 2;Apartamento;40.31;2;126926.84;210000.0;39.56;83073.16;Venda Direta Online;False;False;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705477146;;https://venda-imoveis.caixa.gov.br/editais/matricula/PR/8787705477146.pdf;Apartamento, 46.17 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.
8787705624556;Campo Largo;Bom Jesus;AVENIDA DOS EXPEDICIONARIOS, N. SN, Apto 1322, BLOCO 13, VAGA 49;Apartamento;40.0;2;121487.11;201000.0;39.56;79512.89;Licitação Aberta;False;False;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705624556;https://venda-imoveis.caixa.gov.br/editais/EA00200326CPVERE.PDF;https://venda-imoveis.caixa.gov.br/editais/matricula/PR/8787705624556.pdf;Apartamento, 40.00 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.
8787705639308;Campo Largo;Bom Jesus;AVENIDA DOS EXPEDICIONARIOS, N. SN, Apto 1545, BLOCO 15, VAGA 56;Apartamento;40.31;2;122091.53;202000.0;39.56;79908.47;Licitação Aberta;False;False;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705639308;https://venda-imoveis.caixa.gov.br/editais/EA00200326CPVERE.PDF;https://venda-imoveis.caixa.gov.br/editais/matricula/PR/8787705639308.pdf;Apartamento, 40.31 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.
8787705647980;Campo Largo;Bom Jesus;RODOVIA DOS EXPEDICIONARIOS, N. 1145, Apto 1946, BL 19 PAV 04 VG 653;Apartamento;40.0;2;121487.11;201000.0;39.56;79512.89;Licitação Aberta;False;False;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705647980;https://venda-imoveis.caixa.gov.br/editais/EA00140326CPVERE.PDF;https://venda-imoveis.caixa.gov.br/editais/matricula/PR/8787705647980.pdf;Apartamento, 0.00 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.
8787705691571;Campo Largo;Bom Jesus;RODOVIA DOS EXPEDICIONARIOS, N. 1145, Apto 1636, BL 16, VAGA Nº 298;Apartamento;40.0;2;130467.25;215857.6;39.56;85390.35;Venda Direta Online;False;False;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705691571;;https://venda-imoveis.caixa.gov.br/editais/matricula/PR/8787705691571.pdf;Apartamento, 45.82 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.
8787705717481;Campo Largo;Bom Jesus;RUA DOS EXPEDICIONARIOS, N. 1145, Apto 3144, BL 31;Apartamento;43.61;2;120882.7;200000.0;39.56;79117.3;Venda Online;False;False;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705717481;;https://venda-imoveis.caixa.gov.br/editais/matricula/PR/8787705717481.pdf;Apartamento, 49.94 de área total, 43.61 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.
8787705962249;Campo Largo;Bom Jesus;RODOVIA DOS EXPEDICIONARIOS, N. 1145, Apto 1622, BL 16;Apartamento;40.0;2;113025.32;187000.0;39.56;73974.68;Venda Direta Online;False;False;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705962249;;https://venda-imoveis.caixa.gov.br/editais/matricula/PR/8787705962249.pdf;Apartamento, 58.32 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.
8787710324760;Campo Largo;Bom Jesus;AVENIDA DOS EXPEDICIONARIOS, N. 1145, Apto 1831, BL 18 VG 580;Apartamento;40.31;2;113025.32;187000.0;39.56;73974.68;Venda Online;False;False;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710324760;;https://venda-imoveis.caixa.gov.br/editais/matricula/PR/8787710324760.pdf;Apartamento, 46.17 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.
8787710357293;Campo Largo;Bom Jesus;RODOVIA DOS EXPEDICIONARIOS, N. 1145, Apto 525, BL 05;Apartamento;40.31;2;114838.57;190000.0;39.56;75161.43;Venda Online;False;False;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710357293;;https://venda-imoveis.caixa.gov.br/editais/matricula/PR/8787710357293.pdf;Apartamento, 58.36 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.
8787710694770;Campo Largo;Bom Jesus;RODOVIA DOS EXPEDICIONARIOS, N. 1145, Apto 2047, BL 20;Apartamento;40.0;2;111212.08;184000.0;39.56;72787.92;Venda Online;False;False;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710694770;;https://venda-imoveis.caixa.gov.br/editais/matricula/PR/8787710694770.pdf;Apartamento, 45.82 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.
8787702149954;Campo Largo;Campo Do Meio;RUA MARIA JOAQUINA VAZ, N. SN, Apto 401, BL 27;Apartamento;40.31;2;113025.32;187000.0;39.56;73974.68;Venda Online;False;False;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702149954;;https://venda-imoveis.caixa.gov.br/editais/matricula/PR/8787702149954.pdf;Apartamento, 46.27 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.
8787702847805;Campo Largo;Campo Do Meio;RUA MARIA JOAQUINA VAZ, N. 721, Apto 302, BL 02, VAGA Nº 218;Apartamento;40.0;2;126322.42;209000.0;39.56;82677.58;Venda Direta Online;False;False;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702847805;;https://venda-imoveis.caixa.gov.br/editais/matricula/PR/8787702847805.pdf;Apartamento, 56.90 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.
8787703188899;Campo Largo;Campo Do Meio;RUA MARIA JOAQUINA VAZ, N. SN, Apto 301,  BL 08;Apartamento;43.61;2;119069.46;197000.0;39.56;77930.54;Venda Online;False;False;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703188899;;https://venda-imoveis.caixa.gov.br/editais/matricula/PR/8787703188899.pdf;Apartamento, 50.04 de área total, 43.61 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.
